id_str,tweet_created_at,user_screen_name,user_id_str,user_statuses_count,user_favourites_count,user_protected,user_listed_count,user_following,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_created_at,tweet_language,text_,favorite_count,favorited,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,retweet_count,retweeted,text
'793412238073815040',Tue Nov 01 11:19:53 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp due to this i didnt receive that item now ur executive ask 2 reorder it but price is less than 499 and also increase,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793412334429540352',Tue Nov 01 11:20:16 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp WHO IS RESPONSIBLE FOR ALL THIS MESS,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793433912013950977',Tue Nov 01 12:46:00 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,@mybharatraj Hi! Sorry about that. Please fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you with an update.  ^SG,0,FALSE,mybharatraj,7.93E+17,902137872,0,FALSE,@mybharatraj Hi! Sorry about that. Please fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you with an update.  ^SG
'793443842263543808',Tue Nov 01 13:25:28 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp if u dont want to help that's ok but dont say same thing again n again chk with ur exw Arul and Aashish 4 more details,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793443928146075648',Tue Nov 01 13:25:48 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp how they denied to help me,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793450914585739266',Tue Nov 01 13:53:34 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,@mybharatraj Hey! That's seems to be strange. As this being a social media platform we'll not be able to view your details.1/2,0,FALSE,mybharatraj,7.93E+17,902137872,0,FALSE,
'793451025101389824',Tue Nov 01 13:54:00 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,@mybharatraj Kindly fill in your details in the above link and we'll help you out. 2/2 ^MM,0,FALSE,mybharatraj,7.93E+17,902137872,0,FALSE,
'793451647716429824',Tue Nov 01 13:56:29 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,"@mybharatraj Hi, sorry for the trouble. Please provide your details in the link given earlier and we'll help you with this. ^ZH",0,FALSE,mybharatraj,7.93E+17,902137872,0,FALSE,
'793465378970140675',Tue Nov 01 14:51:02 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp plz chk now,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793482333219385344',Tue Nov 01 15:58:25 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,"@mybharatraj Hi, we'll contact you soon and assist. ^OG",0,FALSE,mybharatraj,7.93E+17,902137872,0,FALSE,
'793482520952176640',Tue Nov 01 15:59:09 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp Hope so,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'794522496993206276',Fri Nov 04 12:51:39 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp no response yet it shows u continue with the false practices on name of price,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'794600719697514496',Fri Nov 04 18:02:29 +0000 2016,AmazonHelp,85741735,2225534,11367,FALSE,795,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149573,53,Wed Oct 28 04:17:54 +0000 2009,en,@mybharatraj Sorry to know you feel this way! Request you to allow us some time to reach out to you and assist you further. ^SV,0,FALSE,mybharatraj,7.95E+17,902137872,0,FALSE,
'794651795687669760',Fri Nov 04 21:25:26 +0000 2016,mybharatraj,902137872,1248,293,FALSE,2,FALSE,Mera BHARAT,India,FALSE,50,13,Wed Oct 24 16:24:51 +0000 2012,en,@AmazonHelp When after 1 year u told me that u will resolve within 1 day it more than 48 hours,0,FALSE,AmazonHelp,7.95E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793381418395136000',Tue Nov 01 09:17:25 +0000 2016,praveen_pandey_,110354554,408,3,FALSE,1,FALSE,,,FALSE,52,37,Mon Feb 01 07:21:22 +0000 2010,en,"@AmazonHelp ysterday i receivd my 3 orders(redmi note 3),but in 1 parcel mobile was missing,amazon didnt responded on complaint,poor service",0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793383832720474113',Tue Nov 01 09:27:00 +0000 2016,AmazonHelp,85741735,2225462,11366,FALSE,797,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,@praveen_pandey_ Hey! Sorry for the inconvenience. Kindly drop your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^HG,0,FALSE,praveen_pandey_,7.93E+17,110354554,0,FALSE,@praveen_pandey_ Hey! Sorry for the inconvenience. Kindly drop your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^HG
'793394384213532672',Tue Nov 01 10:08:56 +0000 2016,praveen_pandey_,110354554,408,3,FALSE,1,FALSE,,,FALSE,52,37,Mon Feb 01 07:21:22 +0000 2010,en,"@AmazonHelp 
last 4 digits of order id- 9169
call me given mobile  number ending with 02, provided in order",0,FALSE,praveen_pandey_,7.93E+17,110354554,0,FALSE,
'793395133337198592',Tue Nov 01 10:11:55 +0000 2016,praveen_pandey_,110354554,408,3,FALSE,1,FALSE,,,FALSE,52,37,Mon Feb 01 07:21:22 +0000 2010,en,@AmazonHelp details has been procided in asked format,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793399638548242436',Tue Nov 01 10:29:49 +0000 2016,AmazonHelp,85741735,2225462,11366,FALSE,797,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,"@praveen_pandey_ Hey, request you to fill in your details through the link provided earlier so that we can look into the issue. ^SH",0,FALSE,praveen_pandey_,7.93E+17,110354554,0,FALSE,
'793430591437934592',Tue Nov 01 12:32:48 +0000 2016,praveen_pandey_,110354554,408,3,FALSE,1,FALSE,,,FALSE,52,37,Mon Feb 01 07:21:22 +0000 2010,en,"@AmazonHelp check at your end, details already filled in form",0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793445349943803904',Tue Nov 01 13:31:27 +0000 2016,AmazonHelp,85741735,2225462,11366,FALSE,797,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,"@praveen_pandey_ Hi, I've checked and we haven't received your details. Please fill in your details again. ^AA",0,FALSE,praveen_pandey_,7.93E+17,110354554,0,FALSE,
'793847761393311745',Wed Nov 02 16:10:29 +0000 2016,praveen_pandey_,110354554,408,3,FALSE,1,FALSE,,,FALSE,52,37,Mon Feb 01 07:21:22 +0000 2010,en,"@AmazonHelp 3rd time i filled form
Thank you!
UR msg has been sent.will contact you within 12 business hrs,7 days a week 10:00 to 19:00 IST",0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793926534742638592',Wed Nov 02 21:23:30 +0000 2016,AmazonHelp,85741735,2225462,11366,FALSE,797,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,"@praveen_pandey_ Hi, we've sent a correspondence is sent to your registered email. Please check your inbox/ spam folders for the same. ^SV",0,FALSE,praveen_pandey_,7.94E+17,110354554,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793386133434593280',Tue Nov 01 09:36:09 +0000 2016,True_AtomTheory,97424433,7784,4665,FALSE,266,FALSE,The essence of all is an Atom. My Karma is to know.,Lesotho,FALSE,1389,2629,Thu Dec 17 11:47:34 +0000 2009,en,@AmazonBusiness I would like to know how does one apply for recognition on your platform?,0,FALSE,AmazonBusiness,,3188326577,0,FALSE,
'793386974459682816',Tue Nov 01 09:39:29 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@True_AtomTheory Do you want to become a seller? ^KM,1,FALSE,True_AtomTheory,7.93E+17,97424433,0,FALSE,
'793590930704072704',Tue Nov 01 23:09:56 +0000 2016,True_AtomTheory,97424433,7784,4665,FALSE,266,FALSE,The essence of all is an Atom. My Karma is to know.,Lesotho,FALSE,1389,2629,Thu Dec 17 11:47:34 +0000 2009,en,"@AmazonHelp to be more accurate, I wish know how to get #Lesotho available on your platform?",0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793594972922609665',Tue Nov 01 23:26:00 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@True_AtomTheory Are you referring to shipping restrictions? Can you please provide more information? ^CO,0,FALSE,True_AtomTheory,7.94E+17,97424433,0,FALSE,
'793844305429495809',Wed Nov 02 15:56:45 +0000 2016,True_AtomTheory,97424433,7784,4665,FALSE,266,FALSE,The essence of all is an Atom. My Karma is to know.,Lesotho,FALSE,1389,2629,Thu Dec 17 11:47:34 +0000 2009,en,@AmazonHelp I'm more keen on establishing #Lesotho as a valid country that can be sourced from. And ability to shop on the platform.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793845517168107520',Wed Nov 02 16:01:34 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@True_AtomTheory We're always trying to improve. Please provide you feedback on the site here: https://t.co/SAIFivZArj. ^KL,1,FALSE,True_AtomTheory,7.94E+17,97424433,0,FALSE,@True_AtomTheory We're always trying to improve. Please provide you feedback on the site here: https://t.co/SAIFivZArj. ^KL
'794307927502942208',Thu Nov 03 22:39:02 +0000 2016,True_AtomTheory,97424433,7784,4665,FALSE,266,FALSE,The essence of all is an Atom. My Karma is to know.,Lesotho,FALSE,1389,2629,Thu Dec 17 11:47:34 +0000 2009,en,"@AmazonHelp done, hope to hear from you soon...",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793404385443348480',Tue Nov 01 10:48:40 +0000 2016,_KelDanielle_,62364020,16770,1823,FALSE,2,FALSE,Winthrop University Alumna |Ephesians 1: 11| Jesus is my anchor ⚓️,,FALSE,496,463,Sun Aug 02 22:16:17 +0000 2009,en,"@amazon I returned my package and the stasis says refund was issued. However, I have not received my money back.",0,FALSE,amazon,,20793816,0,FALSE,
'793406096966819840',Tue Nov 01 10:55:28 +0000 2016,AmazonHelp,85741735,2225746,11368,FALSE,793,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149590,53,Wed Oct 28 04:17:54 +0000 2009,en,@_KelDanielle_ How long ago was the package returned? If the refund is showing as completed from us I'd recommend speaking with the bank ^DG,0,FALSE,_KelDanielle_,7.93E+17,62364020,0,FALSE,
'793407060989865984',Tue Nov 01 10:59:18 +0000 2016,_KelDanielle_,62364020,16770,1823,FALSE,2,FALSE,Winthrop University Alumna |Ephesians 1: 11| Jesus is my anchor ⚓️,,FALSE,496,463,Sun Aug 02 22:16:17 +0000 2009,en,@AmazonHelp the 27th is when it got to Amazon,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793411263133061120',Tue Nov 01 11:16:00 +0000 2016,AmazonHelp,85741735,2225746,11368,FALSE,793,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149590,53,Wed Oct 28 04:17:54 +0000 2009,en,"@_KelDanielle_ Hey, refunds take 3-5 business days not including the processing time.  ^RS",0,FALSE,_KelDanielle_,7.93E+17,62364020,0,FALSE,
'796111835288207360',Tue Nov 08 22:07:07 +0000 2016,_KelDanielle_,62364020,16770,1823,FALSE,2,FALSE,Winthrop University Alumna |Ephesians 1: 11| Jesus is my anchor ⚓️,,FALSE,496,463,Sun Aug 02 22:16:17 +0000 2009,en,@AmazonHelp I still have not received my refund,0,FALSE,_KelDanielle_,7.93E+17,62364020,0,FALSE,
'796122128722628608',Tue Nov 08 22:48:01 +0000 2016,AmazonHelp,85741735,2225746,11368,FALSE,793,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149590,53,Wed Oct 28 04:17:54 +0000 2009,en,"@_KelDanielle_ Without revealing any personal info, can you tell us the status of the return? https://t.co/4b6eCI33VR ^GE",0,FALSE,_KelDanielle_,7.96E+17,62364020,0,FALSE,"@_KelDanielle_ Without revealing any personal info, can you tell us the status of the return? https://t.co/4b6eCI33VR ^GE"
'796131160992743424',Tue Nov 08 23:23:54 +0000 2016,_KelDanielle_,62364020,16770,1823,FALSE,2,FALSE,Winthrop University Alumna |Ephesians 1: 11| Jesus is my anchor ⚓️,,FALSE,496,463,Sun Aug 02 22:16:17 +0000 2009,en,@AmazonHelp the package was received by Amazon Oct. 27th. It's says refund has been made but I haven't received it,0,FALSE,AmazonHelp,7.96E+17,85741735,0,FALSE,
'796137729075593216',Tue Nov 08 23:50:00 +0000 2016,AmazonHelp,85741735,2225746,11368,FALSE,793,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149590,53,Wed Oct 28 04:17:54 +0000 2009,en,"@_KelDanielle_ Please contact your bank about this refund. If showing processed on our end, they may have insight why it isn't on theirs.^CL",0,FALSE,_KelDanielle_,7.96E+17,62364020,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793416007331315714',Tue Nov 01 11:34:51 +0000 2016,bbgohel2013,2706101936,116,18,FALSE,0,FALSE,,,FALSE,105,77,Mon Aug 04 09:06:30 +0000 2014,en,"@AmazonHelp  Amazon is not  reliable. Even on complaints lodged not delevering the items.  
I FEEL AMAZON CHEATING WITH CONSUMERS.",0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793420070919766017',Tue Nov 01 11:51:00 +0000 2016,AmazonHelp,85741735,2225607,11368,FALSE,794,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149582,53,Wed Oct 28 04:17:54 +0000 2009,en,"@bbgohel2013 Hi, I'm sorry you feel this way. Please tell us what went wrong, we'd like to know more and assist. ^OG.",0,FALSE,bbgohel2013,7.93E+17,2706101936,0,FALSE,
'793421678286102528',Tue Nov 01 11:57:23 +0000 2016,bbgohel2013,2706101936,116,18,FALSE,0,FALSE,,,FALSE,105,77,Mon Aug 04 09:06:30 +0000 2014,en,@AmazonHelp  Check my orders booked through Cell no. 9925209281. Once billed more secondly not delevering items though i m calling back.,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'794594726192222209',Fri Nov 04 17:38:40 +0000 2016,bbgohel2013,2706101936,116,18,FALSE,0,FALSE,,,FALSE,105,77,Mon Aug 04 09:06:30 +0000 2014,en,@AmazonHelp Check my oeders and complains,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'794595268377382912',Fri Nov 04 17:40:49 +0000 2016,bbgohel2013,2706101936,116,18,FALSE,0,FALSE,,,FALSE,105,77,Mon Aug 04 09:06:30 +0000 2014,en,@AmazonHelp I already mentioned my problem.  R u really  intereasted to solve the problem ?  Want yo save the image of AMAZON  ??,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'794760150510923776',Sat Nov 05 04:36:00 +0000 2016,AmazonHelp,85741735,2225607,11368,FALSE,794,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149582,53,Wed Oct 28 04:17:54 +0000 2009,en,"@bbgohel2013 Hey, as informed, we do not have access to your account details over Twitter. Kindly reach out to us using the above (1/2)",0,FALSE,bbgohel2013,7.95E+17,2706101936,0,FALSE,
'794760151303647233',Sat Nov 05 04:36:00 +0000 2016,AmazonHelp,85741735,2225607,11368,FALSE,794,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149582,53,Wed Oct 28 04:17:54 +0000 2009,en,@bbgohel2013 mentioned link.  We'll be glad to assist. ^CA(2/2),0,FALSE,bbgohel2013,7.95E+17,2706101936,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793419622011719681',Tue Nov 01 11:49:13 +0000 2016,jayasankar,5654472,8510,40,FALSE,8,FALSE,Knappa dey..,The land below Iceland,FALSE,197,107,Mon Apr 30 14:16:27 +0000 2007,en,"@amazonIN Hey dudes, when are you gonna take back my returned parcel and give my money back? It's been ages now.",0,FALSE,amazonIN,,1282946089,0,FALSE,
'793424718657380352',Tue Nov 01 12:09:28 +0000 2016,AmazonHelp,85741735,2225475,11366,FALSE,791,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149572,53,Wed Oct 28 04:17:54 +0000 2009,en,"@jayasankar Hi, sorry for the inconvenience with your return. Have you reported this delay to our (1/2)^YP",0,FALSE,jayasankar,7.93E+17,5654472,0,FALSE,
'793424853269352448',Tue Nov 01 12:10:00 +0000 2016,AmazonHelp,85741735,2225475,11366,FALSE,791,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149572,53,Wed Oct 28 04:17:54 +0000 2009,en,@jayasankar support team here: : https://t.co/idX6sd3bTJ . Keep us posted. (2/2)^YP,0,FALSE,jayasankar,7.93E+17,5654472,0,FALSE,@jayasankar support team here: : https://t.co/idX6sd3bTJ . Keep us posted. (2/2)^YP
'793808195290488832',Wed Nov 02 13:33:16 +0000 2016,jayasankar,5654472,8510,40,FALSE,8,FALSE,Knappa dey..,The land below Iceland,FALSE,197,107,Mon Apr 30 14:16:27 +0000 2007,en,@AmazonHelp I did. No further info till now.,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793859972547436544',Wed Nov 02 16:59:01 +0000 2016,AmazonHelp,85741735,2225475,11366,FALSE,791,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149572,53,Wed Oct 28 04:17:54 +0000 2009,en,@jayasankar Could you check your mailbox including the spam/junk folder and let us know if you received any e-mail from us ? ^HT,0,FALSE,jayasankar,7.94E+17,5654472,0,FALSE,
'793869252671307776',Wed Nov 02 17:35:53 +0000 2016,jayasankar,5654472,8510,40,FALSE,8,FALSE,Knappa dey..,The land below Iceland,FALSE,197,107,Mon Apr 30 14:16:27 +0000 2007,en,@AmazonHelp Nope. Nothing there.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793882718236975105',Wed Nov 02 18:29:24 +0000 2016,AmazonHelp,85741735,2225475,11366,FALSE,791,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149572,53,Wed Oct 28 04:17:54 +0000 2009,en,@jayasankar Hey! I'm sorry about that. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^MM,0,FALSE,jayasankar,7.94E+17,5654472,0,FALSE,@jayasankar Hey! I'm sorry about that. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^MM
